model,noise_type,sigma,image,psnr,ssim,lpips,psnr_noisy,ssim_noisy,lpips_noisy,inference_ms
vae,poisson,15,test045.png,29.57895234206879,0.7415567943213598,0.509448230266571,28.192784384450455,0.5538611770367363,0.45225849747657776,
dncnn,poisson,15,test046.png,30.96286193682342,0.916574569241644,0.035860687494277954,28.118214419495754,0.851384243938658,0.07894551753997803,
vae,poisson,15,test046.png,18.411974892226073,0.30918555322020924,0.7307668924331665,28.118214419495754,0.851384243938658,0.07894551753997803,
dncnn,poisson,15,test047.png,31.306570920439004,0.9279621506267124,0.047418784350156784,28.295066041692017,0.8588154600837774,0.15083539485931396,
vae,poisson,15,test047.png,20.868773235776604,0.32606323929032116,0.7108293771743774,28.295066041692017,0.8588154600837774,0.15083539485931396,
dncnn,poisson,15,test048.png,33.67514965628026,0.9556125905195075,0.025234142318367958,28.469941637078158,0.7878423619934093,0.22664107382297516,
vae,poisson,15,test048.png,18.773264398574014,0.5330302254076748,0.5495155453681946,28.469941637078158,0.7878423619934093,0.22664107382297516,
dncnn,poisson,15,test049.png,34.989201501301956,0.9007498866717021,0.08364808559417725,28.3590262817288,0.6226029406659486,0.3211759924888611,
vae,poisson,15,test049.png,27.10889234816814,0.6910567284326051,0.5317715406417847,28.3590262817288,0.6226029406659486,0.3211759924888611,
dncnn,poisson,15,test050.png,30.533628818540237,0.8976619286590949,0.07008179277181625,27.08644752756146,0.7750653058501612,0.1965055763721466,
vae,poisson,15,test050.png,21.11385540682427,0.4069558890220687,0.7161489129066467,27.08644752756146,0.7750653058501612,0.1965055763721466,
dncnn,poisson,15,test051.png,32.460463222666824,0.915967636717292,0.05070725083351135,28.314813287806174,0.7665091994610447,0.1949743777513504,
vae,poisson,15,test051.png,18.207880585398733,0.4442015218664816,0.7380629777908325,28.314813287806174,0.7665091994610447,0.1949743777513504,
dncnn,poisson,15,test052.png,34.610826809039025,0.8850479189758014,0.10999520868062973,27.06331941124986,0.5416154187201159,0.4411593973636627,
vae,poisson,15,test052.png,27.307915678000935,0.6883125518061469,0.5449548959732056,27.06331941124986,0.5416154187201159,0.4411593973636627,
dncnn,poisson,15,test053.png,33.47046050222354,0.8457646653128348,0.15705978870391846,26.656265490593498,0.5451770133994576,0.4581478238105774,
vae,poisson,15,test053.png,28.362611501387782,0.6274736589442971,0.576153039932251,26.656265490593498,0.5451770133994576,0.4581478238105774,
dncnn,poisson,15,test054.png,32.64980316997092,0.906997872632249,0.04918954521417618,27.448850896590127,0.7429993570996705,0.19924843311309814,
vae,poisson,15,test054.png,21.789515596985296,0.4814413036311816,0.633842945098877,27.448850896590127,0.7429993570996705,0.19924843311309814,
dncnn,poisson,15,test055.png,32.643432264017996,0.9351254002488247,0.030271606519818306,29.492467593562978,0.862929267553359,0.09069336950778961,
vae,poisson,15,test055.png,20.193362719983266,0.39655206706576196,0.6522049307823181,29.492467593562978,0.862929267553359,0.09069336950778961,
dncnn,poisson,15,test056.png,28.608541378479572,0.9291977147570031,0.04516409710049629,27.176218099128345,0.9052600356855289,0.05920558422803879,
vae,poisson,15,test056.png,18.334511049080287,0.2039407595921572,0.9464361071586609,27.176218099128345,0.9052600356855289,0.05920558422803879,
dncnn,poisson,15,test057.png,33.463191204402804,0.9380750808124255,0.0563381090760231,29.396544312478817,0.7302626356411299,0.2808316648006439,
vae,poisson,15,test057.png,23.830548605389463,0.5531913201181708,0.6400123834609985,29.396544312478817,0.7302626356411299,0.2808316648006439,
dncnn,poisson,15,test058.png,33.90676857772017,0.8706706236374806,0.13762986660003662,27.49570249109716,0.5695565032365427,0.34276074171066284,
vae,poisson,15,test058.png,28.420902962191185,0.662898283995594,0.6121151447296143,27.49570249109716,0.5695565032365427,0.34276074171066284,
dncnn,poisson,15,test059.png,34.10378218285086,0.8936497207329287,0.08006159961223602,28.709550257662244,0.6754196162931901,0.26630768179893494,
vae,poisson,15,test059.png,26.396977537796957,0.6190387397938794,0.5491580367088318,28.709550257662244,0.6754196162931901,0.26630768179893494,
dncnn,poisson,15,test060.png,34.43865591836989,0.8842712277386123,0.10989484190940857,28.51701637717997,0.6103234666838881,0.40120556950569153,
vae,poisson,15,test060.png,27.567161689188847,0.6623117586276599,0.5676308870315552,28.51701637717997,0.6103234666838881,0.40120556950569153,
dncnn,poisson,15,test061.png,34.08770063588933,0.8975727015645084,0.07460643351078033,29.25625401884143,0.683864840867127,0.265174001455307,
vae,poisson,15,test061.png,24.077946918943724,0.6205146099060916,0.6146942377090454,29.25625401884143,0.683864840867127,0.265174001455307,
dncnn,poisson,15,test062.png,37.69181024304942,0.9679175079046136,0.02633652836084366,31.18786796071727,0.8378796146785407,0.2120162695646286,
vae,poisson,15,test062.png,20.104977151330452,0.7303011542609151,0.42253929376602173,31.18786796071727,0.8378796146785407,0.2120162695646286,
dncnn,poisson,15,test063.png,31.71994875657392,0.9534779918757497,0.04101218283176422,28.88291554108175,0.9064086844202072,0.1341926008462906,
vae,poisson,15,test063.png,19.621283239093195,0.32771585590211405,0.6917358636856079,28.88291554108175,0.9064086844202072,0.1341926008462906,
dncnn,poisson,15,test064.png,30.96099079137496,0.9011161564414264,0.055596765130758286,28.37886297632398,0.8492088555986919,0.09569454193115234,
vae,poisson,15,test064.png,21.29449446506639,0.363093835596853,0.7318456172943115,28.37886297632398,0.8492088555986919,0.09569454193115234,
dncnn,poisson,15,test065.png,33.794244813853716,0.9397386036803549,0.04636044427752495,30.16191068273158,0.862481554118115,0.11690502613782883,
vae,poisson,15,test065.png,22.880706931361267,0.5692370507655319,0.5980062484741211,30.16191068273158,0.862481554118115,0.11690502613782883,
dncnn,poisson,15,test066.png,40.49866852934284,0.9502978383198118,0.12605410814285278,27.95466127921031,0.4292953772026993,0.7135722637176514,
vae,poisson,15,test066.png,29.69361498870409,0.9057897126441312,0.2678888440132141,27.95466127921031,0.4292953772026993,0.7135722637176514,
dncnn,poisson,15,test067.png,29.83427117654426,0.9591642713247983,0.027203714475035667,28.1796376599104,0.9415243598371121,0.0375974103808403,
vae,poisson,15,test067.png,16.47315663065061,0.2564797980455413,0.7313645482063293,28.1796376599104,0.9415243598371121,0.0375974103808403,
dncnn,poisson,15,test068.png,32.26715292590593,0.9648715369906541,0.021237101405858994,28.82494094165885,0.7846659357605522,0.16047564148902893,
vae,poisson,15,test068.png,19.017482120226173,0.45871924312748513,0.6660987138748169,28.82494094165885,0.7846659357605522,0.16047564148902893,
dncnn,poisson,25,test001.png,27.829479267032227,0.8543825926555004,0.07768461108207703,24.68682866772759,0.7844930223791907,0.1185588613152504,1.489587399555603
vae,poisson,25,test001.png,19.987780596284402,0.30958479969341607,0.7329005599021912,24.68682866772759,0.7844930223791907,0.1185588613152504,40.83249580035044
dncnn,poisson,25,test002.png,31.37059941909488,0.8914833042016105,0.08728347718715668,23.68544644311431,0.4607084229756069,0.5174076557159424,
vae,poisson,25,test002.png,23.149541615830096,0.641843667277821,0.5576728582382202,23.68544644311431,0.4607084229756069,0.5174076557159424,
dncnn,poisson,25,test003.png,30.999608799505957,0.8743585388066376,0.15648716688156128,23.85469512241069,0.4766780476067254,0.5384694933891296,
vae,poisson,25,test003.png,21.87930583466024,0.6330331142115541,0.6216446757316589,23.85469512241069,0.4766780476067254,0.5384694933891296,
dncnn,poisson,25,test004.png,32.44040205813522,0.8928576477789939,0.1211010068655014,24.73647446231005,0.5486260525464689,0.5543496012687683,
vae,poisson,25,test004.png,24.886720740529363,0.5941212695475536,0.5601531863212585,24.73647446231005,0.5486260525464689,0.5543496012687683,
dncnn,poisson,25,test005.png,28.106277168450752,0.8411264503573813,0.1524016261100769,22.61314417404101,0.5619105869926101,0.4481291174888611,
vae,poisson,25,test005.png,21.599584626088685,0.4783264995814151,0.6543676257133484,22.61314417404101,0.5619105869926101,0.4481291174888611,
dncnn,poisson,25,test006.png,33.15594592420957,0.8725021211148902,0.20574061572551727,22.71425187857257,0.3439879107522063,0.7479685544967651,
vae,poisson,25,test006.png,27.076831142460446,0.7525162990737586,0.3959844410419464,22.71425187857257,0.3439879107522063,0.7479685544967651,
dncnn,poisson,25,test007.png,30.797456254673623,0.8965050532200383,0.06533348560333252,25.276342503158872,0.7098908684710811,0.29258179664611816,
vae,poisson,25,test007.png,20.741862217837085,0.40960526086213656,0.6750848293304443,25.276342503158872,0.7098908684710811,0.29258179664611816,
dncnn,poisson,25,test008.png,28.84559274584887,0.8842737781636996,0.08563131839036942,25.700299111664346,0.7743746680748294,0.19585688412189484,
vae,poisson,25,test008.png,19.523924497581802,0.3146193923112543,0.7548924684524536,25.700299111664346,0.7743746680748294,0.19585688412189484,
dncnn,poisson,25,test009.png,31.2518342254514,0.9088606980249299,0.07710786908864975,26.292210729403827,0.7020523229795091,0.3301237225532532,
vae,poisson,25,test009.png,21.391328747458157,0.5225882601387611,0.6105396747589111,26.292210729403827,0.7020523229795091,0.3301237225532532,
dncnn,poisson,25,test010.png,31.338808205981596,0.868336241442458,0.11449174582958221,24.363063853364704,0.5304931162543464,0.5160278677940369,
vae,poisson,25,test010.png,24.1390472157006,0.5609439179399061,0.5914813876152039,24.363063853364704,0.5304931162543464,0.5160278677940369,
dncnn,poisson,25,test011.png,30.611700708838825,0.9035989804173272,0.05437035486102104,24.172202032092528,0.7091616607440749,0.2784682810306549,
vae,poisson,25,test011.png,18.763985582967017,0.4051264394201723,0.6164477467536926,24.172202032092528,0.7091616607440749,0.2784682810306549,
dncnn,poisson,25,test012.png,30.14585029822583,0.8578670786616198,0.10427586734294891,24.48959572774075,0.654500855507508,0.3151022791862488,
vae,poisson,25,test012.png,21.837337925871463,0.37795318874053085,0.7079011797904968,24.48959572774075,0.654500855507508,0.3151022791862488,
dncnn,poisson,25,test013.png,30.90075068367053,0.8671983566244343,0.14734883606433868,23.543508357031392,0.5445960223763969,0.5129039287567139,
vae,poisson,25,test013.png,23.870615763935596,0.5046725929414436,0.6192928552627563,23.543508357031392,0.5445960223763969,0.5129039287567139,
dncnn,poisson,25,test014.png,32.10094163114342,0.8720802286460984,0.1418655514717102,24.78320903045644,0.4859041119822135,0.5088603496551514,
vae,poisson,25,test014.png,23.473379578661444,0.635113027471704,0.5623616576194763,24.78320903045644,0.4859041119822135,0.5088603496551514,
dncnn,poisson,25,test015.png,28.936588462457514,0.8656439316669104,0.08990412950515747,24.840353590090274,0.6999468643496758,0.2581918239593506,
vae,poisson,25,test015.png,20.817596260468065,0.4357722099969302,0.6887509226799011,24.840353590090274,0.6999468643496758,0.2581918239593506,
dncnn,poisson,25,test016.png,29.702554034679064,0.906184704204749,0.0603974312543869,24.166100446526293,0.7443140096068258,0.2514711916446686,
vae,poisson,25,test016.png,17.968074977144536,0.3471279351324792,0.6737256050109863,24.166100446526293,0.7443140096068258,0.2514711916446686,
dncnn,poisson,25,test017.png,34.91448065640884,0.8981759972387089,0.12051207572221756,25.694977125829595,0.5192400955381486,0.5545851588249207,
vae,poisson,25,test017.png,27.852046547315744,0.7325006081473109,0.46036362648010254,25.694977125829595,0.5192400955381486,0.5545851588249207,
dncnn,poisson,25,test018.png,34.98626393461838,0.9046577123639578,0.12127333134412766,24.761813866059473,0.412625973431532,0.6527668833732605,
vae,poisson,25,test018.png,27.075415960377285,0.7521441456291698,0.4437852203845978,24.761813866059473,0.412625973431532,0.6527668833732605,
dncnn,poisson,25,test019.png,29.68853778198575,0.8473567201557415,0.0894419327378273,24.027057993409024,0.5760298492356064,0.3626810312271118,
vae,poisson,25,test019.png,21.068016845376793,0.51238669212961,0.6385366916656494,24.027057993409024,0.5760298492356064,0.3626810312271118,
dncnn,poisson,25,test020.png,31.514219229742576,0.8913888742989466,0.07093675434589386,24.037069720713596,0.5093637198524639,0.4646173417568207,
vae,poisson,25,test020.png,20.70271863171865,0.6097512183346555,0.5906065702438354,24.037069720713596,0.5093637198524639,0.4646173417568207,
dncnn,poisson,25,test021.png,28.410414168559647,0.9120439302339689,0.04303586855530739,24.12614772469354,0.7750942024849573,0.16470175981521606,
vae,poisson,25,test021.png,17.25188325790819,0.3396595460012681,0.7161092758178711,24.12614772469354,0.7750942024849573,0.16470175981521606,
dncnn,poisson,25,test022.png,29.107819287532614,0.8913056307014268,0.06536521762609482,24.628709799649812,0.7826782034979005,0.17414526641368866,
vae,poisson,25,test022.png,18.87361214312799,0.2995918519969835,0.6917822360992432,24.628709799649812,0.7826782034979005,0.17414526641368866,
dncnn,poisson,25,test023.png,29.653623886528454,0.8603843756050693,0.12149988859891891,22.72143355667072,0.5372369379070693,0.5264933705329895,
vae,poisson,25,test023.png,21.12699171540249,0.4906497744398571,0.6413856744766235,22.72143355667072,0.5372369379070693,0.5264933705329895,
dncnn,poisson,25,test024.png,30.46015083751025,0.9093367068072409,0.069055937230587,24.97723926752515,0.7386824757231123,0.28164517879486084,
vae,poisson,25,test024.png,20.507907097501914,0.5061509502242119,0.5532135963439941,24.97723926752515,0.7386824757231123,0.28164517879486084,
dncnn,poisson,25,test025.png,30.761025764059838,0.9189186090120397,0.11156541109085083,24.798915407749973,0.531812998782971,0.522679328918457,
vae,poisson,25,test025.png,21.38670247038459,0.6494767782378983,0.5012391805648804,24.798915407749973,0.531812998782971,0.522679328918457,
dncnn,poisson,25,test026.png,29.752582669206063,0.850177563690203,0.09843713045120239,24.16420149503207,0.6285935645250101,0.3597075045108795,
vae,poisson,25,test026.png,22.222252590978115,0.48424568334782037,0.6175804138183594,24.16420149503207,0.6285935645250101,0.3597075045108795,
dncnn,poisson,25,test027.png,31.958817074290163,0.8742175991539171,0.12150969356298447,25.00114962844592,0.5566936852141107,0.5086528658866882,
vae,poisson,25,test027.png,24.211795944314037,0.5753521946030292,0.5773524045944214,25.00114962844592,0.5566936852141107,0.5086528658866882,
dncnn,poisson,25,test028.png,35.0366102861384,0.9223744751874268,0.06983818113803864,26.619286571489262,0.5862190296831685,0.3531966507434845,
vae,poisson,25,test028.png,25.24916186232582,0.7649546514758754,0.5272986888885498,26.619286571489262,0.5862190296831685,0.3531966507434845,
dncnn,poisson,25,test029.png,26.663374285934893,0.8978221059964913,0.08294591307640076,24.231225930554935,0.7853868056114455,0.1586534082889557,
vae,poisson,25,test029.png,16.5742613137821,0.2979440086851145,0.8200126886367798,24.231225930554935,0.7853868056114455,0.1586534082889557,
dncnn,poisson,25,test030.png,31.245583447281472,0.8430509815614424,0.12436477839946747,23.518206922711812,0.4986150936916464,0.5462318658828735,
vae,poisson,25,test030.png,23.918775433666475,0.5169040354414706,0.6048263907432556,23.518206922711812,0.4986150936916464,0.5462318658828735,
dncnn,poisson,25,test031.png,26.909685027047914,0.8947578344376962,0.061851512640714645,24.286699830347285,0.8471504087446128,0.11408346891403198,
vae,poisson,25,test031.png,17.93133837174524,0.16085701122367338,0.8718975186347961,24.286699830347285,0.8471504087446128,0.11408346891403198,
dncnn,poisson,25,test032.png,28.536256229845076,0.8895657652766882,0.08877795934677124,23.8925254060956,0.760545571518522,0.25863462686538696,
vae,poisson,25,test032.png,19.592821441999245,0.2692619004136036,0.7218955755233765,23.8925254060956,0.760545571518522,0.25863462686538696,
dncnn,poisson,25,test033.png,29.244726636700996,0.901230096212007,0.12531955540180206,23.33633549562704,0.5444997993894388,0.39985522627830505,
vae,poisson,25,test033.png,19.951504013505254,0.555546377936287,0.5326362252235413,23.33633549562704,0.5444997993894388,0.39985522627830505,
dncnn,poisson,25,test034.png,33.29434823701722,0.8373406817109363,0.1926078349351883,23.549449841301634,0.4042733630461956,0.5360601544380188,
vae,poisson,25,test034.png,26.182019779330158,0.7282074460016934,0.45777738094329834,23.549449841301634,0.4042733630461956,0.5360601544380188,
dncnn,poisson,25,test035.png,30.03088841585791,0.8765262776592322,0.10044646263122559,25.170016022217908,0.6609482817265921,0.2847467064857483,
vae,poisson,25,test035.png,21.369271091274275,0.47925283387101547,0.6593554019927979,25.170016022217908,0.6609482817265921,0.2847467064857483,
dncnn,poisson,25,test036.png,28.344032141015802,0.6402500720601731,0.3829241693019867,23.128795012270444,0.5016137993392926,0.22830280661582947,
vae,poisson,25,test036.png,25.043694821917434,0.3566581286318909,0.9027295112609863,23.128795012270444,0.5016137993392926,0.22830280661582947,
dncnn,poisson,25,test037.png,30.28910388401894,0.8406889831938142,0.11289636790752411,23.371351826232384,0.5324254411194876,0.4113590717315674,
vae,poisson,25,test037.png,23.33456316680893,0.5167432710668183,0.5826509594917297,23.371351826232384,0.5324254411194876,0.4113590717315674,
dncnn,poisson,25,test038.png,30.92397625083454,0.865445773139235,0.10496015846729279,24.945741173889466,0.6313657662320942,0.39229995012283325,
vae,poisson,25,test038.png,23.557272357619258,0.4578637004258475,0.6524500250816345,24.945741173889466,0.6313657662320942,0.39229995012283325,
dncnn,poisson,25,test039.png,33.46287410514323,0.9071979851866127,0.0849994346499443,24.058014056246776,0.48323104497075936,0.6676584482192993,
vae,poisson,25,test039.png,23.663884590424754,0.6264501145058362,0.5551267862319946,24.058014056246776,0.48323104497075936,0.6676584482192993,
dncnn,poisson,25,test040.png,30.307511646206322,0.8144901396311016,0.1468774825334549,23.787458415806157,0.5482383604880575,0.3423638939857483,
vae,poisson,25,test040.png,21.1132163617755,0.486791832928041,0.6349349021911621,23.787458415806157,0.5482383604880575,0.3423638939857483,
dncnn,poisson,25,test041.png,29.994076204767683,0.8894389955619025,0.06807729601860046,25.10596049625386,0.6902078699475791,0.2511773109436035,
vae,poisson,25,test041.png,20.862992695614487,0.471965003560279,0.637832760810852,25.10596049625386,0.6902078699475791,0.2511773109436035,
dncnn,poisson,25,test042.png,30.990829698534288,0.8461249076278387,0.12680917978286743,24.026823625038595,0.5158754238018114,0.44951021671295166,
vae,poisson,25,test042.png,21.970454784966044,0.5696840681879636,0.617377758026123,24.026823625038595,0.5158754238018114,0.44951021671295166,
dncnn,poisson,25,test043.png,31.908059896941012,0.9155713620882983,0.06998147815465927,24.96428891623745,0.6271790517372147,0.4230612516403198,
vae,poisson,25,test043.png,20.194178764007916,0.5602532707028832,0.5047995448112488,24.96428891623745,0.6271790517372147,0.4230612516403198,
dncnn,poisson,25,test044.png,29.235215187734447,0.8863549760945558,0.07218774408102036,23.25679833538151,0.6107472777551565,0.4024891257286072,
vae,poisson,25,test044.png,20.747388259451917,0.4070025235044689,0.6425091624259949,23.25679833538151,0.6107472777551565,0.4024891257286072,
dncnn,poisson,25,test045.png,33.825684059682395,0.855797136058186,0.18045848608016968,23.772201907910308,0.3440461076958013,0.7118046283721924,
vae,poisson,25,test045.png,29.242404723232056,0.7358577585560705,0.5092076063156128,23.772201907910308,0.3440461076958013,0.7118046283721924,
dncnn,poisson,25,test046.png,28.00439436211942,0.8509222941571908,0.07795634865760803,23.781403294645163,0.7172844824366289,0.20431631803512573,
vae,poisson,25,test046.png,18.24815047431197,0.29744089149418057,0.7419792413711548,23.781403294645163,0.7172844824366289,0.20431631803512573,
dncnn,poisson,25,test047.png,28.37290781481554,0.8630168655265245,0.10773341357707977,23.853795398929346,0.7100708326951802,0.29108402132987976,
vae,poisson,25,test047.png,20.738485314791333,0.3164551985790056,0.7181788086891174,23.853795398929346,0.7100708326951802,0.29108402132987976,
dncnn,poisson,25,test048.png,30.518148292048366,0.9180625951047131,0.05721122771501541,24.202895648843253,0.6400092993913185,0.3713988661766052,
vae,poisson,25,test048.png,18.498965869632837,0.5175503477085385,0.5702335834503174,24.202895648843253,0.6400092993913185,0.3713988661766052,
dncnn,poisson,25,test049.png,32.33226001967014,0.8423766884443256,0.15365740656852722,23.91935139351461,0.4247107545598881,0.532687783241272,
vae,poisson,25,test049.png,26.766869891100047,0.6842489827871949,0.5370535850524902,23.91935139351461,0.4247107545598881,0.532687783241272,
dncnn,poisson,25,test050.png,27.78457763882228,0.8164843821323406,0.14229227602481842,22.807044862884005,0.610833932207653,0.3735705316066742,
vae,poisson,25,test050.png,20.957124881539777,0.3981606528401204,0.7186946868896484,22.807044862884005,0.610833932207653,0.3735705316066742,
dncnn,poisson,25,test051.png,29.625452618593563,0.8498268351859616,0.11142853647470474,23.88318353836784,0.5946861837204537,0.3449782431125641,
vae,poisson,25,test051.png,18.070818977433206,0.4346372941040089,0.7430013418197632,23.88318353836784,0.5946861837204537,0.3449782431125641,
dncnn,poisson,25,test052.png,32.098031992971926,0.8180530923905727,0.1863318383693695,22.786768896341783,0.3398650025452706,0.6618673205375671,
vae,poisson,25,test052.png,27.01480700878019,0.6815948962653046,0.5326582193374634,22.786768896341783,0.3398650025452706,0.6618673205375671,
dncnn,poisson,25,test053.png,31.448871666524738,0.773079846076798,0.2407192885875702,22.23106127805712,0.32930667378626366,0.6957812905311584,
vae,poisson,25,test053.png,27.970758825374617,0.6196652184185304,0.5649709105491638,22.23106127805712,0.32930667378626366,0.6957812905311584,
dncnn,poisson,25,test054.png,30.009260362517907,0.8509435292609852,0.09397226572036743,23.129718383424944,0.5767651676090023,0.40217190980911255,
vae,poisson,25,test054.png,21.548657078097506,0.47002428256763124,0.6520224213600159,23.129718383424944,0.5767651676090023,0.40217190980911255,
dncnn,poisson,25,test055.png,29.61071300608407,0.8763386737252636,0.06511345505714417,25.078592593134573,0.7237960172418004,0.23262640833854675,
vae,poisson,25,test055.png,19.936631975006062,0.38300962696938107,0.674746036529541,25.078592593134573,0.7237960172418004,0.23262640833854675,
dncnn,poisson,25,test056.png,25.390199189823768,0.8500537383094268,0.1113118901848793,22.82464205697189,0.7904285931292557,0.1416843831539154,
vae,poisson,25,test056.png,18.217331609439565,0.19675594554912137,0.952559232711792,22.82464205697189,0.7904285931292557,0.1416843831539154,
dncnn,poisson,25,test057.png,30.451521573951453,0.8795183275249867,0.13066081702709198,24.887620304861976,0.561958438539694,0.4591432213783264,
vae,poisson,25,test057.png,23.68411070014909,0.5470495415337512,0.6496250629425049,24.887620304861976,0.561958438539694,0.4591432213783264,
dncnn,poisson,25,test058.png,31.761968276056262,0.8089112273471596,0.20251469314098358,23.044618849257603,0.36746231485547226,0.556444525718689,
vae,poisson,25,test058.png,28.127274537658348,0.6567445724414533,0.5798767805099487,23.044618849257603,0.36746231485547226,0.556444525718689,
dncnn,poisson,25,test059.png,31.690639823942448,0.8267701496560074,0.15448439121246338,24.308261913098278,0.485678471999509,0.45671460032463074,
vae,poisson,25,test059.png,26.07800039055531,0.6112664781188478,0.5619837641716003,24.308261913098278,0.485678471999509,0.45671460032463074,
dncnn,poisson,25,test060.png,32.204631024560356,0.8225578365994177,0.19494032859802246,24.07542956052098,0.3974896737135567,0.6449870467185974,
vae,poisson,25,test060.png,27.27790597795666,0.6530649457841096,0.5686954259872437,24.07542956052098,0.3974896737135567,0.6449870467185974,
dncnn,poisson,25,test061.png,31.5050966192852,0.8321664381134779,0.14606060087680817,24.841124628918294,0.4813019235135619,0.47322511672973633,
vae,poisson,25,test061.png,23.874355599952732,0.6129504908601207,0.6272117495536804,24.841124628918294,0.4813019235135619,0.47322511672973633,
dncnn,poisson,25,test062.png,34.85897981038269,0.9466075829995505,0.06262502074241638,26.78246063722616,0.699086333087372,0.3857046365737915,
vae,poisson,25,test062.png,19.93029932370273,0.7203344813695657,0.43318867683410645,26.78246063722616,0.699086333087372,0.3857046365737915,
dncnn,poisson,25,test063.png,28.53437561499758,0.90502449210684,0.08679087460041046,24.487103883429153,0.7907448658520915,0.2321980595588684,
vae,poisson,25,test063.png,19.482958088030117,0.315001453141613,0.6943889260292053,24.487103883429153,0.7907448658520915,0.2321980595588684,
dncnn,poisson,25,test064.png,28.258962361151024,0.8174223895882604,0.12370601296424866,24.005220808538628,0.6922646200730338,0.25200778245925903,
vae,poisson,25,test064.png,21.072171466522875,0.3496015249244229,0.7410588264465332,24.005220808538628,0.6922646200730338,0.25200778245925903,
dncnn,poisson,25,test065.png,30.985795588135517,0.8930125758675804,0.08566056191921234,25.766161053176177,0.7270019097674324,0.27348792552948,
vae,poisson,25,test065.png,22.611123757411704,0.5627746258443173,0.6126980185508728,25.766161053176177,0.7270019097674324,0.27348792552948,
dncnn,poisson,25,test066.png,37.93010727360402,0.9247155809828711,0.17130973935127258,23.50732916511138,0.23932850005490738,0.9386368989944458,
vae,poisson,25,test066.png,29.06314354181392,0.8966882704188345,0.24552302062511444,23.50732916511138,0.23932850005490738,0.9386368989944458,
dncnn,poisson,25,test067.png,26.64592009099718,0.9176868681425638,0.054077036678791046,23.84914834707288,0.8652120489395452,0.1052497923374176,
vae,poisson,25,test067.png,16.339773618239267,0.2442493135625286,0.732871949672699,23.84914834707288,0.8652120489395452,0.1052497923374176,
dncnn,poisson,25,test068.png,28.634292028725703,0.9184411337823796,0.06826090067625046,24.549144290826312,0.6819882109129339,0.24038422107696533,
vae,poisson,25,test068.png,18.849815384403993,0.44761745337159947,0.6760405898094177,24.549144290826312,0.6819882109129339,0.24038422107696533,
